Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,com.sismics.reader.activity,LoginActivity,onComplete,5,1,0
.,com.sismics.reader.activity,LoginActivity,onFailure,10,2,4
.,com.sismics.reader.activity,LoginActivity,tryConnect,35,4,0
.,com.sismics.reader.activity,LoginActivity,onSuccess,10,2,1
.,com.sismics.reader.activity,LoginActivity,onFailure,4,1,4
.,com.sismics.reader.activity,LoginActivity,onFinish,3,1,0
.,com.sismics.reader.util,PreferenceUtil,getBooleanPreference,4,1,3
.,com.sismics.reader.util,PreferenceUtil,getStringPreference,4,1,2
.,com.sismics.reader.util,PreferenceUtil,getIntegerPreference,15,1,3
.,com.sismics.reader.util,PreferenceUtil,setCachedJson,4,1,3
.,com.sismics.reader.util,PreferenceUtil,getCachedJson,9,1,2
.,com.sismics.reader.util,PreferenceUtil,setServerUrl,4,1,2
.,com.sismics.reader.util,PreferenceUtil,resetUserCache,6,1,1
.,com.sismics.reader.util,PreferenceUtil,getAuthToken,10,3,1
.,com.sismics.reader.util,PreferenceUtil,getServerUrl,17,5,1
.,com.sismics.reader.util,ApplicationUtil,getVersionName,9,1,1
.,com.sismics.reader.util,ApplicationUtil,getVersionCode,9,1,1
.,com.sismics.reader.ui.widget,ArticleScrollView,ArticleScrollView,3,1,1
.,com.sismics.reader.ui.widget,ArticleScrollView,ArticleScrollView,3,1,2
.,com.sismics.reader.ui.widget,ArticleScrollView,ArticleScrollView,3,1,3
.,com.sismics.reader.ui.widget,ArticleScrollView,onScrollChanged,19,5,4
.,com.sismics.reader.ui.widget,ArticleScrollView,setOnScrollChangedListener,3,1,1
.,com.sismics.reader.ui.widget,ArticleScrollView,getDeadHeight,0,1,0
.,com.sismics.reader.ui.widget,ArticleScrollView,onScrollUp,0,1,0
.,com.sismics.reader.ui.widget,ArticleScrollView,onScrollDown,0,1,0
.,com.sismics.reader.ui.widget,OnScrollChangedListener,getDeadHeight,0,1,0
.,com.sismics.reader.ui.widget,OnScrollChangedListener,onScrollUp,0,1,0
.,com.sismics.reader.ui.widget,OnScrollChangedListener,onScrollDown,0,1,0
.,com.sismics.reader.ui.widget,ArticlesSwipeRefreshLayout,ArticlesSwipeRefreshLayout,3,1,1
.,com.sismics.reader.ui.widget,ArticlesSwipeRefreshLayout,ArticlesSwipeRefreshLayout,3,1,2
.,com.sismics.reader.ui.widget,ArticlesSwipeRefreshLayout,canChildScrollUp,4,1,0
.,com.sismics.reader.ui.form.validator,ValidatorType,validate,0,1,1
.,com.sismics.reader.ui.form.validator,ValidatorType,getErrorMessage,0,1,1
.,com.sismics.reader.ui.form.validator,Required,validate,3,1,1
.,com.sismics.reader.ui.form.validator,Required,getErrorMessage,3,1,1
.,com.sismics.reader.ui.form.validator,Length,Length,4,1,2
.,com.sismics.reader.ui.form.validator,Length,validate,4,1,1
.,com.sismics.reader.ui.form.validator,Length,getErrorMessage,6,2,1
.,com.sismics.reader.ui.form.validator,Alphanumeric,validate,3,1,1
.,com.sismics.reader.ui.form.validator,Alphanumeric,getErrorMessage,3,1,1
.,com.sismics.reader.ui.form.validator,Email,validate,3,1,1
.,com.sismics.reader.ui.form.validator,Email,getErrorMessage,3,1,1
.,com.sismics.reader.ui.form,Validable,getView,3,1,0
.,com.sismics.reader.ui.form,Validable,setView,3,1,1
.,com.sismics.reader.ui.form,Validable,isValidated,3,1,0
.,com.sismics.reader.ui.form,Validable,setValidated,3,1,1
.,com.sismics.reader.ui.form,Validator,Validator,3,1,1
.,com.sismics.reader.ui.form,Validator,setOnValidationChanged,4,1,1
.,com.sismics.reader.ui.form,Validator,addValidable,29,6,3
.,com.sismics.reader.ui.form,Validator,onTextChanged,2,1,4
.,com.sismics.reader.ui.form,Validator,beforeTextChanged,2,1,4
.,com.sismics.reader.ui.form,Validator,afterTextChanged,18,6,1
.,com.sismics.reader.ui.form,Validator,isValidated,3,1,1
.,com.sismics.reader.ui.form,Validator,isValidated,8,3,0
.,com.sismics.reader.ui.adapter,ArticlesAdapter,ArticlesAdapter,5,1,1
.,com.sismics.reader.ui.adapter,ArticlesAdapter,getView,39,4,3
.,com.sismics.reader.ui.adapter,ArticlesAdapter,getCount,3,1,0
.,com.sismics.reader.ui.adapter,ArticlesAdapter,getItem,3,1,1
.,com.sismics.reader.ui.adapter,ArticlesAdapter,getItemId,3,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,CategoryAdapter,6,1,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,getView,50,5,3
.,com.sismics.reader.ui.adapter,CategoryAdapter,onClick,36,4,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,onMenuItemClick,28,4,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,onClick,3,1,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,onClick,2,1,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,getCount,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,getItem,8,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,getItemId,3,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,hasStableIds,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,move,10,2,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,delete,20,2,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,onClick,10,2,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,onClick,3,1,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,add,9,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,rename,10,2,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,getStates,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,clearStates,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,updateCategoryId,7,3,2
.,com.sismics.reader.ui.adapter,CategoryAdapter,getId,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,setId,3,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,getName,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,setName,3,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,State,6,1,4
.,com.sismics.reader.ui.adapter,CategoryAdapter,getId,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,setId,3,1,1
.,com.sismics.reader.ui.adapter,CategoryAdapter,getName,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,getType,3,1,0
.,com.sismics.reader.ui.adapter,CategoryAdapter,getPosition,3,1,0
.,com.sismics.reader.ui.adapter,Category,getId,3,1,0
.,com.sismics.reader.ui.adapter,Category,setId,3,1,1
.,com.sismics.reader.ui.adapter,Category,getName,3,1,0
.,com.sismics.reader.ui.adapter,Category,setName,3,1,1
.,com.sismics.reader.ui.adapter,State,State,6,1,4
.,com.sismics.reader.ui.adapter,State,getId,3,1,0
.,com.sismics.reader.ui.adapter,State,setId,3,1,1
.,com.sismics.reader.ui.adapter,State,getName,3,1,0
.,com.sismics.reader.ui.adapter,State,getType,3,1,0
.,com.sismics.reader.ui.adapter,State,getPosition,3,1,0
.,com.sismics.reader.ui.adapter,ArticlesPagerAdapter,ArticlesPagerAdapter,3,1,1
.,com.sismics.reader.ui.adapter,ArticlesPagerAdapter,getItem,4,1,1
.,com.sismics.reader.ui.adapter,ArticlesPagerAdapter,getCount,3,1,0
.,com.sismics.reader.ui.adapter,ArticlesPagerAdapter,getItemPosition,3,1,1
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,getInstance,6,2,0
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,getArticleItems,3,1,0
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,addAdapter,8,3,2
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,removeAdapter,8,3,2
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,onDataChanged,10,4,0
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,restart,11,2,2
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,getUrl,3,1,0
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,load,54,9,1
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,onSuccess,29,5,1
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,onFailure,7,2,4
.,com.sismics.reader.ui.adapter,SharedArticlesAdapterHelper,isFullyLoaded,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,SubscriptionAdapter,6,1,2
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getView,43,11,3
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getCount,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getItemViewType,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getViewTypeCount,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getItem,8,1,1
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,getItemId,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,isEnabled,4,1,1
.,com.sismics.reader.ui.adapter,SubscriptionAdapter,setItems,71,7,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,getType,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,getId,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,getTitle,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,getUrl,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,isUnread,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,isRoot,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,getUnreadCount,3,1,0
.,com.sismics.reader.ui.adapter,SubscriptionItem,setType,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setId,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setTitle,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setUrl,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setUnreadCount,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setUnread,3,1,1
.,com.sismics.reader.ui.adapter,SubscriptionItem,setRoot,3,1,1
.,com.sismics.reader.model.application,ApplicationContext,ApplicationContext,2,1,0
.,com.sismics.reader.model.application,ApplicationContext,getInstance,6,2,0
.,com.sismics.reader.model.application,ApplicationContext,isLoggedIn,3,1,0
.,com.sismics.reader.model.application,ApplicationContext,getUserInfo,3,1,0
.,com.sismics.reader.model.application,ApplicationContext,setUserInfo,4,1,2
.,com.sismics.reader.model.application,ApplicationContext,fetchUserInfo,15,3,2
.,com.sismics.reader.model.application,ApplicationContext,onSuccess,5,2,1
.,com.sismics.reader.model.application,ApplicationContext,onFinish,5,2,0
.,com.sismics.reader.fragment,SettingsFragment,onCreate,20,1,1
.,com.sismics.reader.fragment,SettingsFragment,onPreferenceClick,6,1,1
.,com.sismics.reader.fragment,SettingsFragment,onResume,4,1,0
.,com.sismics.reader.fragment,SettingsFragment,onPause,4,1,0
.,com.sismics.reader.fragment,SettingsFragment,onSharedPreferenceChanged,7,2,2
.,com.sismics.reader.fragment,ArticlesDefaultFragment,onCreateView,7,1,3
.,com.sismics.reader.fragment,ArticlesDefaultFragment,onSubscriptionError,5,1,0
.,com.sismics.reader.fragment,ArticlesFragment,onStart,2,1,0
.,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,3,0
.,com.sismics.reader.fragment,ArticlesFragment,onError,3,1,0
.,com.sismics.reader.fragment,ArticlesFragment,onEnd,12,2,0
.,com.sismics.reader.fragment,ArticlesFragment,onCreateView,37,4,3
.,com.sismics.reader.fragment,ArticlesFragment,onClick,19,2,1
.,com.sismics.reader.fragment,ArticlesFragment,onAnimationStart,3,1,1
.,com.sismics.reader.fragment,ArticlesFragment,onAnimationEnd,3,1,1
.,com.sismics.reader.fragment,ArticlesFragment,onAnimationRepeat,2,1,1
.,com.sismics.reader.fragment,ArticlesFragment,initFragment,118,13,5
.,com.sismics.reader.fragment,ArticlesFragment,onScrollStateChanged,2,1,2
.,com.sismics.reader.fragment,ArticlesFragment,onScroll,5,2,4
.,com.sismics.reader.fragment,ArticlesFragment,onItemClick,9,1,4
.,com.sismics.reader.fragment,ArticlesFragment,onItemCheckedStateChanged,3,1,4
.,com.sismics.reader.fragment,ArticlesFragment,onCreateActionMode,5,1,2
.,com.sismics.reader.fragment,ArticlesFragment,onPrepareActionMode,3,1,2
.,com.sismics.reader.fragment,ArticlesFragment,onActionItemClicked,66,11,2
.,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,2,1
.,com.sismics.reader.fragment,ArticlesFragment,onSuccess,11,2,1
.,com.sismics.reader.fragment,ArticlesFragment,onDestroyActionMode,2,1,1
.,com.sismics.reader.fragment,ArticlesFragment,onActivityResult,7,2,3
.,com.sismics.reader.fragment,ArticlesFragment,onDestroyView,5,1,0
.,com.sismics.reader.fragment,ArticleFragment,newInstance,7,1,1
.,com.sismics.reader.fragment,ArticleFragment,onCreateView,57,5,3
.,com.sismics.reader.fragment,ArticleFragment,onClick,4,1,1
.,com.sismics.reader.fragment,ArticleFragment,onClick,3,1,1
.,com.sismics.reader.fragment,ArticleFragment,zoomImageFromThumb,81,5,1
.,com.sismics.reader.fragment,ArticleFragment,onAnimationEnd,3,1,1
.,com.sismics.reader.fragment,ArticleFragment,onAnimationCancel,3,1,1
.,com.sismics.reader.fragment,ArticleFragment,onClick,25,2,1
.,com.sismics.reader.fragment,ArticleFragment,onAnimationEnd,5,1,1
.,com.sismics.reader.fragment,ArticleFragment,onAnimationCancel,6,1,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onSubscriptionAdded,0,1,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,setAddSubscriptionDialogListener,3,1,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onCreateDialog,8,1,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,show,35,3,2
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onClick,27,3,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onSuccess,7,2,1
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onFailure,3,1,4
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onFinish,4,1,0
.,com.sismics.reader.fragment,AddSubscriptionDialogFragment,onDismiss,4,1,1
.,com.sismics.reader.fragment,AddSubscriptionDialogListener,onSubscriptionAdded,0,1,1
.,com.sismics.reader.listener,CallbackListener,onComplete,0,1,0
.,com.sismics.reader.listener,ArticlesHelperListener,onStart,0,1,0
.,com.sismics.reader.listener,ArticlesHelperListener,onSuccess,0,1,0
.,com.sismics.reader.listener,ArticlesHelperListener,onError,0,1,0
.,com.sismics.reader.listener,ArticlesHelperListener,onEnd,0,1,0
.,com.sismics.reader.resource,CategoryResource,add,6,1,3
.,com.sismics.reader.resource,CategoryResource,list,5,1,2
.,com.sismics.reader.resource,CategoryResource,delete,4,1,3
.,com.sismics.reader.resource,CategoryResource,update,11,3,5
.,com.sismics.reader.resource,CategoryResource,cancel,3,1,1
.,com.sismics.reader.resource,SubscriptionResource,add,6,1,3
.,com.sismics.reader.resource,SubscriptionResource,list,6,1,3
.,com.sismics.reader.resource,SubscriptionResource,feed,11,2,7
.,com.sismics.reader.resource,SubscriptionResource,read,5,1,3
.,com.sismics.reader.resource,SubscriptionResource,cancel,3,1,1
.,com.sismics.reader.resource,ArticleResource,readMultiple,6,1,3
.,com.sismics.reader.resource,ArticleResource,unreadMultiple,6,1,3
.,com.sismics.reader.resource,ArticleResource,unread,5,1,3
.,com.sismics.reader.resource,StarredResource,star,9,2,4
.,com.sismics.reader.resource,StarredResource,starMultiple,6,1,3
.,com.sismics.reader.resource,StarredResource,unstarMultiple,6,1,3
.,com.sismics.reader.resource,UserResource,login,8,1,4
.,com.sismics.reader.resource,UserResource,info,5,1,2
.,com.sismics.reader.resource,UserResource,logout,5,1,2
.,com.sismics.reader.resource,BaseResource,init,13,3,1
.,com.sismics.reader.resource,BaseResource,MySSLSocketFactory,14,1,1
.,com.sismics.reader.resource,BaseResource,checkClientTrusted,2,1,2
.,com.sismics.reader.resource,BaseResource,checkServerTrusted,2,1,2
.,com.sismics.reader.resource,BaseResource,getAcceptedIssuers,3,1,0
.,com.sismics.reader.resource,BaseResource,createSocket,3,1,4
.,com.sismics.reader.resource,BaseResource,createSocket,3,1,0
.,com.sismics.reader.resource,BaseResource,getApiUrl,7,2,1
.,com.sismics.reader.resource,MySSLSocketFactory,MySSLSocketFactory,14,1,1
.,com.sismics.reader.resource,MySSLSocketFactory,checkClientTrusted,2,1,2
.,com.sismics.reader.resource,MySSLSocketFactory,checkServerTrusted,2,1,2
.,com.sismics.reader.resource,MySSLSocketFactory,getAcceptedIssuers,3,1,0
.,com.sismics.reader.resource,MySSLSocketFactory,createSocket,3,1,4
.,com.sismics.reader.resource,MySSLSocketFactory,createSocket,3,1,0
.,com.sismics.android.util,DialogUtil,showOkDialog,12,2,3
.,com.sismics.android.util,DialogUtil,onClick,3,1,2
.,com.sismics.android,Log,d,5,2,2
.,com.sismics.android,Log,w,5,2,2
.,com.sismics.android,Log,e,5,2,3
.,com.sismics.android,Log,e,5,2,2
.,com.sismics.reader.rest.assembler,ArticleAssembler,asJson,25,2,1
.,com.sismics.reader.rest.dao,ThemeDao,findAll,25,8,1
.,com.sismics.reader.rest.resource,CategoryResource,list,23,3,0
.,com.sismics.reader.rest.resource,CategoryResource,get,37,6,4
.,com.sismics.reader.rest.resource,CategoryResource,add,18,2,1
.,com.sismics.reader.rest.resource,CategoryResource,delete,24,3,1
.,com.sismics.reader.rest.resource,CategoryResource,read,21,3,1
.,com.sismics.reader.rest.resource,CategoryResource,update,27,5,4
.,com.sismics.reader.rest.resource,SubscriptionResource,list,74,10,1
.,com.sismics.reader.rest.resource,SubscriptionResource,get,43,6,4
.,com.sismics.reader.rest.resource,SubscriptionResource,getSynchronization,26,4,1
.,com.sismics.reader.rest.resource,SubscriptionResource,add,43,4,2
.,com.sismics.reader.rest.resource,SubscriptionResource,update,31,6,4
.,com.sismics.reader.rest.resource,SubscriptionResource,favicon,15,3,1
.,com.sismics.reader.rest.resource,SubscriptionResource,read,16,3,1
.,com.sismics.reader.rest.resource,SubscriptionResource,delete,14,3,1
.,com.sismics.reader.rest.resource,SubscriptionResource,importFile,32,3,1
.,com.sismics.reader.rest.resource,SubscriptionResource,export,58,5,0
.,com.sismics.reader.rest.resource,TextPlainMessageBodyWriter,isWriteable,3,1,4
.,com.sismics.reader.rest.resource,TextPlainMessageBodyWriter,getSize,3,1,5
.,com.sismics.reader.rest.resource,TextPlainMessageBodyWriter,writeTo,10,1,7
.,com.sismics.reader.rest.resource,AppResource,version,11,1,0
.,com.sismics.reader.rest.resource,AppResource,log,28,4,5
.,com.sismics.reader.rest.resource,AppResource,batchReindex,15,2,0
.,com.sismics.reader.rest.resource,AppResource,mapPort,12,3,0
.,com.sismics.reader.rest.resource,ArticleResource,read,22,5,1
.,com.sismics.reader.rest.resource,ArticleResource,readMultiple,24,6,1
.,com.sismics.reader.rest.resource,ArticleResource,unread,22,5,1
.,com.sismics.reader.rest.resource,ArticleResource,unreadMultiple,24,6,1
.,com.sismics.reader.rest.resource,AllResource,get,26,5,3
.,com.sismics.reader.rest.resource,AllResource,read,14,3,0
.,com.sismics.reader.rest.resource,StarredResource,get,26,5,2
.,com.sismics.reader.rest.resource,StarredResource,star,18,4,1
.,com.sismics.reader.rest.resource,StarredResource,unstar,18,4,1
.,com.sismics.reader.rest.resource,StarredResource,starMultiple,17,4,1
.,com.sismics.reader.rest.resource,StarredResource,unstarMultiple,17,4,1
.,com.sismics.reader.rest.resource,UserResource,register,49,4,4
.,com.sismics.reader.rest.resource,UserResource,update,51,13,10
.,com.sismics.reader.rest.resource,UserResource,update,51,12,10
.,com.sismics.reader.rest.resource,UserResource,checkUsername,13,2,1
.,com.sismics.reader.rest.resource,UserResource,login,19,2,3
.,com.sismics.reader.rest.resource,UserResource,logout,30,7,0
.,com.sismics.reader.rest.resource,UserResource,delete,13,3,0
.,com.sismics.reader.rest.resource,UserResource,delete,20,4,1
.,com.sismics.reader.rest.resource,UserResource,info,77,11,0
.,com.sismics.reader.rest.resource,UserResource,view,17,3,1
.,com.sismics.reader.rest.resource,UserResource,list,23,3,4
.,com.sismics.reader.rest.resource,SearchResource,get,22,3,3
.,com.sismics.reader.rest.resource,BaseResource,authenticate,10,2,0
.,com.sismics.reader.rest.resource,BaseResource,checkBaseFunction,5,2,1
.,com.sismics.reader.rest.resource,BaseResource,hasBaseFunction,7,2,1
.,com.sismics.reader.rest.resource,LocaleResource,list,13,2,0
.,com.sismics.reader.rest.resource,ThemeResource,list,19,2,0
.,com.sismics.reader.rest.resource,JobResource,delete,17,4,1
